#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnr","SAMN11962547","PRJNA546603","GCA_022689365.1","Contig",2.64063,33.7,,"JALCXL01",29,2462,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/365/GCA_022689365.1_ASM2268936v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/365/GCF_022689365.1_ASM2268936v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnk","SAMN11962540","PRJNA546603","GCA_022689235.1","Contig",2.62038,33.7,,"JALCXS01",24,2425,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/235/GCA_022689235.1_ASM2268923v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/235/GCF_022689235.1_ASM2268923v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnj","SAMN11962539","PRJNA546603","GCA_022689325.1","Contig",2.62177,33.7,,"JALCXM01",23,2432,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/325/GCA_022689325.1_ASM2268932v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/325/GCF_022689325.1_ASM2268932v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","E7","SAMN10735326","PRJNA514867","GCA_004329485.1","Contig",2.77027,33.5,,"SCHB01",510,2623,"2019-03-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/329/485/GCA_004329485.1_ASM432948v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/485/GCF_004329485.1_ASM432948v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","D2-12","SAMN24838659","PRJNA796272","GCA_022568935.1","Contig",2.53235,33.7,,"JAKRKD01",25,2287,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/568/935/GCA_022568935.1_ASM2256893v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/568/935/GCF_022568935.1_ASM2256893v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","P2-40","SAMN24838647","PRJNA796272","GCA_022569155.1","Contig",2.59875,33.7,,"JAKRKP01",33,2336,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/155/GCA_022569155.1_ASM2256915v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/155/GCF_022569155.1_ASM2256915v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnw","SAMN11962552","PRJNA546603","GCA_022689335.1","Contig",2.57729,33.8,,"JALCXN01",21,2385,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/335/GCA_022689335.1_ASM2268933v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/335/GCF_022689335.1_ASM2268933v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnx","SAMN11962553","PRJNA546603","GCA_022689185.1","Contig",2.58037,33.7,,"JALCXW01",21,2402,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/185/GCA_022689185.1_ASM2268918v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/185/GCF_022689185.1_ASM2268918v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","E1-48","SAMN24838655","PRJNA796272","GCA_022568975.1","Contig",2.58659,33.7,,"JAKRKH01",25,2341,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/568/975/GCA_022568975.1_ASM2256897v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/568/975/GCF_022568975.1_ASM2256897v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnv","SAMN11962551","PRJNA546603","GCA_022689205.1","Contig",2.5775,33.7,,"JALCXU01",31,2397,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/205/GCA_022689205.1_ASM2268920v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/205/GCF_022689205.1_ASM2268920v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","B6-6","SAMN24838654","PRJNA796272","GCA_022569015.1","Contig",2.54787,33.6,,"JAKRKI01",20,2289,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/015/GCA_022569015.1_ASM2256901v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/015/GCF_022569015.1_ASM2256901v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","IVK28","SAMN24838641","PRJNA796272","GCA_022569235.1","Contig",2.52198,33.7,,"JAKRKT01",24,2254,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/235/GCA_022569235.1_ASM2256923v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/235/GCF_022569235.1_ASM2256923v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","E1-10","SAMN24838644","PRJNA796272","GCA_022660955.1","Contig",2.5169,33.7,,"JAKEZL01",20,2252,"2022-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/660/955/GCA_022660955.1_ASM2266095v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/660/955/GCF_022660955.1_ASM2266095v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","acrnh","SAMN11962537","PRJNA546603","GCA_022689285.1","Contig",2.5447,33.7,,"JALCXQ01",32,2330,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/285/GCA_022689285.1_ASM2268928v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/285/GCF_022689285.1_ASM2268928v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","14-2","SAMN24838640","PRJNA796272","GCA_022569245.1","Contig",2.49502,33.8,,"JAKRKU01",31,2250,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/245/GCA_022569245.1_ASM2256924v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/245/GCF_022569245.1_ASM2256924v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","E1-36","SAMN24838648","PRJNA796272","GCA_022569135.1","Contig",2.57683,33.8,,"JAKRKO01",37,2322,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/569/135/GCA_022569135.1_ASM2256913v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/135/GCF_022569135.1_ASM2256913v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","P5-13","SAMN24838657","PRJNA796272","GCA_022568915.1","Contig",2.5499,33.7,,"JAKRKF01",32,2299,"2022-03-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/568/915/GCA_022568915.1_ASM2256891v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/568/915/GCF_022568915.1_ASM2256891v1"
"Staphylococcus lugdunensis","Bacteria;Terrabacteria group;Firmicutes","s38","SAMN09865974","PRJNA486830","GCA_016808995.1","Scaffold",2.53544,33.6,,"QVUS01",19,2288,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/995/GCA_016808995.1_ASM1680899v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/808/995/GCF_016808995.1_ASM1680899v1"
