#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","1069_SEPI","SAMN03197031","PRJNA267549","GCA_001070105.1","Contig",2.54173,32.8,,"JWED01",76,2392,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/105/GCA_001070105.1_ASM107010v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/105/GCF_001070105.1_ASM107010v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","605_SAUR","SAMN03197805","PRJNA267549","GCA_001065645.1","Scaffold",2.53814,32.8,,"JVAJ01",82,2402,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/065/645/GCA_001065645.1_ASM106564v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/065/645/GCF_001065645.1_ASM106564v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","13-407","SAMN14639552","PRJNA626360","GCA_012926925.1","Contig",2.73387,33.3,,"JABBMB01",152,2569,"2020-04-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/926/925/GCA_012926925.1_ASM1292692v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/925/GCF_012926925.1_ASM1292692v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","505_SAUR","SAMN03197698","PRJNA267549","GCA_001065245.1","Scaffold",2.57911,32.9,,"JVEM01",52,2427,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/065/245/GCA_001065245.1_ASM106524v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/065/245/GCF_001065245.1_ASM106524v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","R5947","SAMN15665266","PRJNA649052","GCA_015273955.1","Contig",2.6182,32.7,,"JACGQD01",47,2415,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/955/GCA_015273955.1_ASM1527395v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/955/GCF_015273955.1_ASM1527395v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","441_SEPI","SAMN03197633","PRJNA267549","GCA_001071095.1","Scaffold",2.3924,32.7,,"JVGZ01",56,2239,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/095/GCA_001071095.1_ASM107109v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/095/GCF_001071095.1_ASM107109v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","CR05","SAMEA3271080","PRJEB8618","GCA_001220005.1","Contig",2.54012,32.8,,"CTEO01",39,2387,"2015-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/220/005/GCA_001220005.1_CR05","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/220/005/GCF_001220005.1_CR05"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","CR09","SAMEA3271081","PRJEB8618","GCA_001220605.1","Contig",2.48716,32.8,,"CTEL01",34,2299,"2015-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/220/605/GCA_001220605.1_CR09","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/220/605/GCF_001220605.1_CR09"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","129_SAUR","SAMN03197261","PRJNA267549","GCA_001060815.1","Scaffold",2.59971,32.9,,"JVVH01",194,2483,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/060/815/GCA_001060815.1_ASM106081v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/060/815/GCF_001060815.1_ASM106081v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","622_SHAE","SAMN03197822","PRJNA267549","GCA_001073605.1","Scaffold",2.54034,32.8,,"JUZS01",63,2393,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/605/GCA_001073605.1_ASM107360v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/605/GCF_001073605.1_ASM107360v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","CR04","SAMEA3271079","PRJEB8618","GCA_001201015.1","Contig",2.50859,32.8,,"CTEM01",38,2333,"2015-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/201/015/GCA_001201015.1_CR04","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/201/015/GCF_001201015.1_CR04"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","AATYX","SAMN17729805","PRJNA694925","GCA_020740105.1","Contig",2.51096,32.8,,"JAJGBC01",53,2365,"2021-11-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/105/GCA_020740105.1_ASM2074010v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/105/GCF_020740105.1_ASM2074010v1"
"Staphylococcus capitis","Bacteria;Terrabacteria group;Firmicutes","SNUC 1187","SAMN06172845","PRJNA342349","GCA_003040655.1","Contig",2.40854,33,,"PZDE01",79,2228,"2018-04-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/040/655/GCA_003040655.1_ASM304065v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/040/655/GCF_003040655.1_ASM304065v1"
